"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
476,"1","2025-01-07T15:34:40.598118Z",500,"/data/upload/5/ceb0ed4f-image_68.jpg","[{""x"":16.335453100158986,""y"":27.344992050874406,""width"":68.60890302066771,""height"":57.55166931637529,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",12.144,"2025-01-07T15:34:40.598133Z"
477,"1","2025-01-07T15:34:47.655612Z",501,"/data/upload/5/c7352940-image_69.jpg","[{""x"":14.593004769475357,""y"":26.550079491255968,""width"":72.9650238473768,""height"":60.413354531001595,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",6.033,"2025-01-07T15:34:47.655627Z"
478,"1","2025-01-07T15:34:53.611824Z",502,"/data/upload/5/d5964706-image_70.jpg","[{""x"":16.553259141494436,""y"":30.842607313195547,""width"":78.41017488076312,""height"":60.572337042925284,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",5.083,"2025-01-07T15:34:53.611841Z"
479,"1","2025-01-07T15:35:13.498740Z",503,"/data/upload/5/78758bd1-image_71.jpg","[{""x"":16.988871224165344,""y"":28.298887122416534,""width"":69.04451510333857,""height"":56.4387917329094,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":25.265500794912573,""y"":65.81875993640695,""width"":49.44197138314787,""height"":34.18124006359293,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",19.034,"2025-01-07T15:35:13.498757Z"
480,"1","2025-01-07T15:35:26.211281Z",504,"/data/upload/5/cf09ec33-image_72.jpg","[{""x"":16.553259141494443,""y"":27.18600953895071,""width"":64.68839427662951,""height"":58.505564387917275,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",11.63,"2025-01-07T15:35:26.211294Z"
481,"1","2025-01-07T15:35:40.046147Z",506,"/data/upload/5/4527ffa9-image_74.jpg","[{""x"":16.11764705882354,""y"":26.709062003179657,""width"":76.23211446740859,""height"":65.18282988871228,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",5.783,"2025-01-07T15:35:40.046168Z"
482,"1","2025-01-07T15:35:45.166280Z",507,"/data/upload/5/5af58a17-image_75.jpg","[{""x"":13.286168521462638,""y"":27.662957074721778,""width"":73.8362480127186,""height"":64.22893481717013,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",4.443,"2025-01-07T15:35:45.166299Z"
483,"1","2025-01-07T15:36:00.571539Z",508,"/data/upload/5/efe24ed3-image_76.jpg","[{""x"":16.335453100158983,""y"":22.416534181240063,""width"":67.73767885532591,""height"":68.20349761526232,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",14.376,"2025-01-07T15:36:00.571557Z"
484,"1","2025-01-07T15:36:20.446910Z",509,"/data/upload/5/60b20474-image_77.jpg","[{""x"":15.682034976152604,""y"":28.298887122416506,""width"":69.4801271860095,""height"":55.00794912559619,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":25.047694753577105,""y"":78.85532591414939,""width"":50.313195548489674,""height"":20.985691573926875,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",17.925,"2025-01-07T15:36:20.446939Z"
485,"1","2025-01-07T15:36:36.917695Z",510,"/data/upload/5/bb450421-image_78.jpg","[{""x"":32.453100158982515,""y"":20.03179650238474,""width"":46.82829888712241,""height"":22.73449920508744,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":36.591414944356124,""y"":41.65341812400634,""width"":28.096979332273442,""height"":53.418124006359314,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",16.725,"2025-01-07T15:36:46.674666Z"
486,"1","2025-01-07T15:36:52.634712Z",511,"/data/upload/5/e7cee47e-image_79.jpg","[{""x"":13.939586645469,""y"":17.647058823529413,""width"":73.18282988871223,""height"":64.3879173290938,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",4.648,"2025-01-07T15:36:52.634727Z"
487,"1","2025-01-07T15:37:11.907971Z",512,"/data/upload/5/1adaaa37-image_80.jpg","[{""x"":24.829888712241644,""y"":34.976152623211455,""width"":75.17011128775835,""height"":65.02384737678855,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":37.89825119236885,""y"":0.3179650238473768,""width"":32.01748807631158,""height"":14.78537360890299,""rotation"":0,""rectanglelabels"":[""Şapka""],""original_width"":300,""original_height"":411}]",18.274,"2025-01-07T15:37:11.907993Z"
488,"1","2025-01-07T15:37:22.122613Z",513,"/data/upload/5/92f91770-image_81.jpg","[{""x"":27.879173290938,""y"":20.349761526232115,""width"":56.19395866454692,""height"":66.45468998410185,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",8.936,"2025-01-07T15:37:22.122625Z"
489,"1","2025-01-07T15:37:42.018539Z",514,"/data/upload/5/ec9c8c27-image_82.jpg","[{""x"":37.46263910969793,""y"":88.39427662957074,""width"":35.50238473767885,""height"":8.903020667726565,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":36.15580286168522,""y"":48.012718600953896,""width"":34.63116057233704,""height"":39.904610492845784,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":26.79014308426073,""y"":17.011128775834656,""width"":45.95707472178063,""height"":31.001589825119236,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",18.749,"2025-01-07T15:37:42.018556Z"
490,"1","2025-01-07T15:37:51.793551Z",515,"/data/upload/5/e30b5de2-image_83.jpg","[{""x"":0,""y"":43.56120826709064,""width"":100,""height"":56.438791732909365,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",8.047,"2025-01-07T15:37:51.793573Z"
491,"1","2025-01-07T15:38:07.214957Z",516,"/data/upload/5/8a509cd3-image_84.jpg","[{""x"":9.147853736089033,""y"":26.073131955484897,""width"":80.15262321144671,""height"":47.376788553259104,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":25.265500794912576,""y"":69.79332273449917,""width"":53.7980922098569,""height"":30.206677265500804,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",14.274,"2025-01-07T15:38:07.214972Z"
492,"1","2025-01-07T15:38:27.718141Z",517,"/data/upload/5/826f728e-image_85.jpg","[{""x"":10.45468998410175,""y"":26.709062003179657,""width"":74.7074721780604,""height"":50.23847376788554,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":52.49125596184416,""y"":66.61367249602537,""width"":33.32432432432431,""height"":21.30365659777422,""rotation"":0,""rectanglelabels"":[""Çanta""],""original_width"":300,""original_height"":411}]",19.795,"2025-01-07T15:38:27.718155Z"
493,"1","2025-01-07T15:38:36.212522Z",518,"/data/upload/5/9e6cba9c-image_86.jpg","[{""x"":14.375198728139898,""y"":26.86804451510334,""width"":74.2718600953895,""height"":65.97774244833076,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",7.338,"2025-01-07T15:38:36.212545Z"
494,"1","2025-01-07T15:38:47.925214Z",519,"/data/upload/5/dd422a4a-image_87.jpg","[{""x"":18.077901430842594,""y"":27.98092209856916,""width"":60.11446740858503,""height"":59.93640699523057,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",10.357,"2025-01-07T15:38:47.925235Z"
495,"1","2025-01-07T15:39:01.413208Z",520,"/data/upload/5/f146f562-image_88.jpg","[{""x"":12.414944356120827,""y"":29.093799682034977,""width"":85.16216216216216,""height"":70.90620031796502,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",12.293,"2025-01-07T15:39:01.413222Z"
496,"1","2025-01-07T15:39:15.519920Z",521,"/data/upload/5/65da5c90-image_89.jpg","[{""x"":16.553259141494436,""y"":26.391096979332268,""width"":73.18282988871226,""height"":57.07472178060412,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",9.879,"2025-01-07T15:39:15.519934Z"
497,"1","2025-01-07T15:39:20.129847Z",522,"/data/upload/5/b1f8ae08-image_90.jpg","[{""x"":13.721780604133546,""y"":20.82670906200318,""width"":66.64864864864865,""height"":61.6852146263911,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",3.498,"2025-01-07T15:39:20.129861Z"
498,"1","2025-01-07T15:39:34.601266Z",523,"/data/upload/5/d0309bc6-image_91.jpg","[{""x"":31.79968203497615,""y"":86.64546899841018,""width"":40.72972972972973,""height"":12.082670906200306,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":29.621621621621596,""y"":15.103338632750399,""width"":42.03656597774244,""height"":37.9968203497615,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",13.567,"2025-01-07T15:39:34.601283Z"
499,"1","2025-01-07T15:40:09.615926Z",524,"/data/upload/5/96ac0e6b-image_92.jpg","[{""x"":27.66136724960255,""y"":22.098569157392685,""width"":55.97615262321145,""height"":40.85850556438789,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":32.453100158982515,""y"":60.89030206677265,""width"":45.08585055643879,""height"":38.15580286168522,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",10.237,"2025-01-07T15:40:09.615945Z"
500,"1","2025-01-07T15:40:25.661199Z",525,"/data/upload/5/7c7f74fd-image_93.jpg","[{""x"":45.085850556438785,""y"":82.67090620031796,""width"":21.56279809220986,""height"":15.898251192368846,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":36.37360890302067,""y"":38.63275039745628,""width"":31.799682034976158,""height"":17.647058823529413,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",15.049,"2025-01-07T15:40:25.661221Z"
501,"1","2025-01-07T15:40:35.069998Z",526,"/data/upload/5/a2219215-image_94.jpg","[{""x"":14.810810810810814,""y"":24.006359300476944,""width"":76.66772655007951,""height"":65.97774244833072,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",6.352,"2025-01-07T15:40:35.070020Z"
502,"1","2025-01-07T15:40:42.455505Z",527,"/data/upload/5/4ebcaf17-image_95.jpg","[{""x"":6.534181240063592,""y"":9.220985691573928,""width"":88.42925278219397,""height"":82.67090620031799,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",5.918,"2025-01-07T15:40:42.455536Z"
503,"1","2025-01-07T15:41:02.676809Z",528,"/data/upload/5/aaaf4f21-image_96.jpg","[{""x"":28.750397456279806,""y"":14.149443561208267,""width"":51.18441971383148,""height"":39.268680445151034,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":33.75993640699522,""y"":47.53577106518277,""width"":33.32432432432432,""height"":44.1971383147854,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":25.70111287758346,""y"":91.25596184419703,""width"":44.650238473767864,""height"":7.949125596184404,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",18.898,"2025-01-07T15:41:02.676837Z"
504,"1","2025-01-07T15:41:19.087714Z",529,"/data/upload/5/5073d9bb-image_97.jpg","[{""x"":27.66136724960254,""y"":68.52146263910967,""width"":41.38314785373608,""height"":31.478537360890314,""rotation"":0,""rectanglelabels"":[""Etek""],""original_width"":300,""original_height"":411},{""x"":18.07790143084261,""y"":25.59618441971383,""width"":65.34181240063592,""height"":42.766295707472175,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",13.692,"2025-01-07T15:41:19.087729Z"
505,"1","2025-01-07T15:41:28.103084Z",530,"/data/upload/5/1883cea9-image_98.jpg","[{""x"":5.880763116057234,""y"":28.139904610492845,""width"":88.6470588235294,""height"":64.86486486486486,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",8.02,"2025-01-07T15:41:28.103106Z"
506,"1","2025-01-07T15:41:36.834339Z",531,"/data/upload/5/1c7d8820-image_99.jpg","[{""x"":14.375198728139893,""y"":25.27821939586645,""width"":70.78696343402224,""height"":58.982511923688406,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",8.039,"2025-01-07T15:41:36.834365Z"
507,"1","2025-01-07T15:41:42.893617Z",532,"/data/upload/5/3b1c8616-image_100.jpg","[{""x"":16.553259141494436,""y"":26.073131955484897,""width"":73.8362480127186,""height"":65.65977742448331,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",5.38,"2025-01-07T15:41:42.893640Z"
508,"1","2025-01-07T15:41:48.084348Z",533,"/data/upload/5/9bff5dea-image_101.jpg","[{""x"":13.068362480127185,""y"":5.5643879173290935,""width"":77.32114467408584,""height"":84.26073131955485,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",3.863,"2025-01-07T15:41:48.084363Z"
509,"1","2025-01-07T15:41:54.116039Z",534,"/data/upload/5/e92afdc6-image_102.jpg","[{""x"":8.930047694753572,""y"":22.41653418124006,""width"":82.1128775834658,""height"":64.70588235294116,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",5.318,"2025-01-07T15:41:54.116055Z"
510,"1","2025-01-07T15:42:10.197354Z",535,"/data/upload/5/334e0821-image_103.jpg","[{""x"":18.29570747217801,""y"":25.596184419713826,""width"":65.55961844197141,""height"":44.03815580286171,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":28.750397456279806,""y"":65.65977742448331,""width"":37.027027027027025,""height"":33.704292527821934,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",13.518,"2025-01-07T15:42:10.197382Z"
511,"1","2025-01-07T15:42:43.519250Z",536,"/data/upload/5/18ffd33f-image_104.jpg","[{""x"":33.10651828298887,""y"":17.488076311605724,""width"":45.085850556438785,""height"":32.43243243243243,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":49.00635930047695,""y"":18.600953895071545,""width"":11.325914149443598,""height"":28.139904610492817,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":28.968203497615264,""y"":87.44038155802862,""width"":42.03656597774244,""height"":9.856915739268686,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":36.373608903020674,""y"":44.83306836248013,""width"":31.79968203497618,""height"":42.6073131955485,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",32.314,"2025-01-07T15:42:43.519265Z"
512,"1","2025-01-07T15:42:57.016024Z",537,"/data/upload/5/90b5ba73-image_105.jpg","[{""x"":21.56279809220985,""y"":74.72178060413354,""width"":71.8759936406995,""height"":25.278219395866447,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":10.672496025437205,""y"":21.462639109697935,""width"":84.72655007949126,""height"":43.72019077901431,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",10.328,"2025-01-07T15:42:57.016042Z"
513,"1","2025-01-07T15:43:21.814297Z",538,"/data/upload/5/1c5c517d-image_106.jpg","[{""x"":29.839427662957075,""y"":28.4578696343402,""width"":41.38314785373604,""height"":59.777424483306795,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":32.888712241653415,""y"":1.2718600953895072,""width"":40.511923688394305,""height"":30.206677265500787,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":31.5818759936407,""y"":85.37360890302067,""width"":30.27503974562798,""height"":13.195548489666137,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",23.841,"2025-01-07T15:43:21.814329Z"
514,"1","2025-01-07T15:43:37.055270Z",539,"/data/upload/5/18b0bc0f-image_107.jpg","[{""x"":14.375198728139901,""y"":23.529411764705877,""width"":65.34181240063587,""height"":62.16216216216205,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",14.025,"2025-01-07T15:43:37.055294Z"
515,"1","2025-01-07T15:43:53.724010Z",540,"/data/upload/5/8d591411-image_108.jpg","[{""x"":20.691573926868056,""y"":26.550079491255957,""width"":60.9856915739268,""height"":55.96184419713821,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":29.621621621621617,""y"":61.84419713831478,""width"":43.34340222575517,""height"":37.67885532591416,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",15.331,"2025-01-07T15:43:53.724025Z"
